CVE,KeyEntities
[IMPACT] potentially exploit heap corruption 
[VECTOR] specific user interactions
[ROOTCAUSE]

CVE-2022-1869,
[WEAKNESS] Type Confusion
[PRODUCT] Google Chrome
[COMPONENT] V8
[VERSION] prior to 102.0.5005.61
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE]

CVE-2022-1870,
[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] App Service
[VERSION] prior to 102.0.5005.61
[ATTACKER] attacker who convinced a user to install a malicious extension
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted Chrome Extension
[ROOTCAUSE]

CVE-2022-1876,
[WEAKNESS] Heap buffer overflow
[PRODUCT] Google Chrome
[COMPONENT] DevTools
[VERSION] prior to 102.0.5005.61
[ATTACKER] attacker who convinced a user to install a malicious extension
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE]

CVE-2022-1888,
[WEAKNESS] stack-based buffer overflow
[PRODUCT] Alpha7 PC Loader
[COMPONENT]
[VERSION] All versions
[ATTACKER]
[IMPACT] execute arbitrary code
[VECTOR] specifically crafted project file
[ROOTCAUSE]

CVE-2022-1919,
[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] Codecs
[VERSION] prior to 101.0.4951.41
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE]

CVE-2022-1922,
[WEAKNESS] Integer overflow
[PRODUCT] GStreamer
[COMPONENT] matroskademux element, gst_matroska_decompress_data function
[VERSION]
[ATTACKER]
[IMPACT] segfault or heap overwrite
[VECTOR]
[ROOTCAUSE] Integer overflow in zlib decompression
CVE-2022-1923,
[WEAKNESS] Integer overflow
[PRODUCT] GStreamer
[COMPONENT] matroskademux element, bzip decompression function
[VERSION]
[ATTACKER]
[IMPACT] segfault or heap overwrite
[VECTOR]
[ROOTCAUSE] Integer overflow in bzip decompression

CVE-2022-1924,
[WEAKNESS] Integer overflow
[PRODUCT] GStreamer
[COMPONENT] matroskademux element, lzo decompression function  
[VERSION]
[ATTACKER]
[IMPACT] segfault or heap overwrite
[VECTOR]
[ROOTCAUSE] Integer overflow in lzo decompression

CVE-2022-1925,
[WEAKNESS] Integer overflow
[PRODUCT] GStreamer
[COMPONENT] matroskaparse element, gst_matroska_decompress_data function
[VERSION]
[ATTACKER]
[IMPACT] heap overflow
[VECTOR]
[ROOTCAUSE] Integer overflow in HEADERSTRIP decompression

CVE-2022-1927,
[WEAKNESS] Buffer Over-read
[PRODUCT] vim
[COMPONENT]
[VERSION] prior to 8.2
[ATTACKER]
[IMPACT]
[VECTOR]
[ROOTCAUSE]

CVE-2022-1974,
[WEAKNESS] use-after-free
[PRODUCT] Linux kernel
[COMPONENT] NFC core functionality
[VERSION]
[ATTACKER] local attacker with CAP_NET_ADMIN privilege
[IMPACT] leak kernel information
[VECTOR]
[ROOTCAUSE] race condition between kobject creation and delete

CVE-2022-20013,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] vow driver
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20014,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] vow driver
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege  
[VECTOR]
[ROOTCAUSE] improper input validation

CVE-2022-20016,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] vow driver
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] improper locking

CVE-2022-20030,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] vow driver
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] stack-based buffer overflow

CVE-2022-20032,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] vow driver
[VERSION]
[ATTACKER]
[IMPACT] local information disclosure
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20038,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] ccu driver
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] incorrect bounds check

CVE-2022-20040,
[WEAKNESS] stack-based buffer overflow
[PRODUCT] Android
[COMPONENT] power_hal_manager_service
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE]

CVE-2022-20046,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] Bluetooth
[VERSION]
[ATTACKER]
[IMPACT] local denial of service
[VECTOR]
[ROOTCAUSE] logic error

CVE-2022-20057,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] btif
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] incorrect error handling

CVE-2022-2007,
[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] WebGPU
[VERSION] prior to 102.0.5005.115
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE]

CVE-2022-20070,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] ssmr
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] missing bounds check

CVE-2022-20073,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] preloader (usb)
[VERSION]
[ATTACKER] attacker with physical access
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] integer underflow

CVE-2022-20076,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] ged
[VERSION]
[ATTACKER]
[IMPACT] local information disclosure
[VECTOR]
[ROOTCAUSE] incorrect error handling

CVE-2022-20077,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] vow
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20078,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] vow
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-2008,
[WEAKNESS] Double free
[PRODUCT] Google Chrome
[COMPONENT] WebGL
[VERSION] prior to 102.0.5005.115
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE]

CVE-2022-20080,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] SUB2AF
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20082,
[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] GPU
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20089,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] aee driver
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] active debug code

CVE-2022-20105,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] MM service
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] stack-based buffer overflow

CVE-2022-20106,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] MM service
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] heap-based buffer overflow

CVE-2022-20108,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] voice service
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] stack-based buffer overflow

CVE-2022-2011,
[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] ANGLE
[VERSION] prior to 102.0.5005.115
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE]

CVE-2022-20110,
[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] ion
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20111,
[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] ion
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] incorrect error handling

CVE-2022-20130,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] transportDec_OutOfBandConfig of tpdec_lib.cpp
[VERSION] Android-10 Android-11 Android-12 Android-12L
[ATTACKER]
[IMPACT] remote code execution
[VECTOR]
[ROOTCAUSE] heap buffer overflow

CVE-2022-20131,
[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] nci_proc_rf_management_ntf of nci_hrcv.cc
[VERSION] Android-10 Android-11 Android-12 Android-12L
[ATTACKER]
[IMPACT] remote information disclosure
[VECTOR]
[ROOTCAUSE] missing bounds check

CVE-2022-20141,
[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] ip_check_mc_rcu of igmp.c
[VERSION] Android kernel
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR] opening and closing inet sockets
[ROOTCAUSE] improper locking

CVE-2022-20148,
[WEAKNESS] use-after-free
[PRODUCT] Android
[COMPONENT]
[VERSION] Android kernel
[ATTACKER]
[IMPACT] local escalation of privilege in the kernel
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20154,
[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] lock_sock_nested of sock.c
[VERSION] Android kernel
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20155,
[WEAKNESS] use-after-free
[PRODUCT] Android
[COMPONENT] ipu_core_jqs_msg_transport_kernel_write_sync of ipu-core-jqs-msg-transport.c
[VERSION] Android kernel
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] race condition

CVE-2022-20166,
[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] kernel base drivers
[VERSION] Android kernel
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] heap buffer overflow

CVE-2022-20201,
[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] getAppSize of InstalldNativeService.cpp
[VERSION] Android-12L
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR]
[ROOTCAUSE] missing bounds check

CVE-2022-20202,
[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] ih264_resi_trans_quant_4x4_sse42 of ih264_resi_trans_quant_sse42.c
[VERSION] Android-12L
[ATTACKER]
[IMPACT] remote information disclosure
[VECTOR]
[ROOTCAUSE] heap buffer overflow

CVE-2022-20203,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] nanopb library
[VERSION]
[ATTACKER]
[IMPACT] local escalation of privilege
[VECTOR] decoding untrusted protobuf files
[ROOTCAUSE]

CVE-2022-20209,
[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] hme_add_new_node_to_a_sorted_array of hme_utils.c
[VERSION] Android-12L
[ATTACKER]
[IMPACT] remote information disclosure
[VECTOR]
[ROOTCAUSE] heap buffer overflow

CVE-2022-20235,
[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] PowerVR GPU kernel driver
[VERSION] prior to DDK 1.18
[ATTACKER]
[IMPACT]
[VECTOR] user-space program writing arbitrary data to Information Page
[ROOTCAUSE]

CVE-2022-2156,"[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] Core
[VERSION] prior to 103.0.5060.53
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE] "
CVE-2022-2157,"[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] Interest groups
[VERSION] prior to 103.0.5060.53
[ATTACKER] remote attacker who had compromised the renderer process
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE] "
CVE-2022-2158,"[WEAKNESS] Type confusion
[PRODUCT] Google Chrome
[COMPONENT] V8
[VERSION] prior to 103.0.5060.53
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] crafted HTML page
[ROOTCAUSE] "
CVE-2022-2161,"[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] WebApp Provider
[VERSION] prior to 103.0.5060.53
[ATTACKER] remote attacker
[IMPACT] potentially exploit heap corruption
[VECTOR] specific UI interactions
[ROOTCAUSE] "
CVE-2022-2163,"[WEAKNESS] Use after free
[PRODUCT] Google Chrome
[COMPONENT] Cast UI and Toolbar
[VERSION] prior to 103.0.5060.134
[ATTACKER] attacker who convinced a user to install a malicious extension
[IMPACT] potentially exploit heap corruption
[VECTOR] UI interaction
[ROOTCAUSE] "
CVE-2022-21708,"[WEAKNESS] stack overflow
[PRODUCT] graphql-go
[COMPONENT] 
[VERSION] prior to 1.3.0
[ATTACKER] 
[IMPACT] DoS vulnerability
[VECTOR] specifically designed queries
[ROOTCAUSE] bug in the library"
CVE-2022-21729,"[WEAKNESS] division by zero
[PRODUCT] Tensorflow
[COMPONENT] UnravelIndex implementation
[VERSION] 2.8.0, 2.7.1, 2.6.3, and 2.5.3
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] integer overflow bug"
CVE-2022-21743,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] ion
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] integer overflow"
CVE-2022-2175,"[WEAKNESS] Buffer Over-read
[PRODUCT] vim
[COMPONENT] 
[VERSION] prior to 8.2
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] "
CVE-2022-21765,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] CCCI
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] missing bounds check"
CVE-2022-21766,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] CCCI
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] missing bounds check"
CVE-2022-21771,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] GED driver
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-21773,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] TEEI driver
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-21774,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] TEEI driver
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-21775,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] sched driver
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] improper locking"
CVE-2022-21776,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] MDP
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-21784,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] WLAN driver
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] missing bounds check"
CVE-2022-21786,"[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] audio DSP
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] improper casting"
CVE-2022-21789,"[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] audio ipi
[VERSION] 
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-21796,"[WEAKNESS] out-of-bounds write
[PRODUCT] reolink RLC-410W
[COMPONENT] netserver parse_command_list functionality
[VERSION] v3.0.0.136_20121102
[ATTACKER] 
[IMPACT] 
[VECTOR] specially-crafted HTTP request
[ROOTCAUSE] "
CVE-2022-22057,"[WEAKNESS] Use after free
[PRODUCT] Snapdragon
[COMPONENT] graphics fence
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] race condition while closing fence file descriptor and destroy graphics timeline simultaneously"
CVE-2022-22070,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon
[COMPONENT] audio
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] lack of check of invalid routing address into APR Routing table"
CVE-2022-22072,"[WEAKNESS] Buffer overflow
[PRODUCT] Snapdragon
[COMPONENT] 
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] improper validation of NDP application information length"
CVE-2022-22074,"[WEAKNESS] Memory Corruption
[PRODUCT] Snapdragon
[COMPONENT] 
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] wma file playback
[ROOTCAUSE] integer overflow"
CVE-2022-20237,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] BuildDevIDResponse of miscdatabuilder.cpp
[VERSION] Android kernel
[ATTACKER] remote attacker
[IMPACT] remote code execution
[VECTOR] 
[ROOTCAUSE] missing bounds check"
CVE-2022-20247,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] Media
[VERSION] Android-13
[ATTACKER] remote attacker
[IMPACT] remote information disclosure
[VECTOR] 
[ROOTCAUSE] heap buffer overflow"
CVE-2022-20256,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] Audio HAL
[VERSION] Android-13
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-20273,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] Bluetooth
[VERSION] Android-13
[ATTACKER] remote attacker
[IMPACT] remote information disclosure
[VECTOR] 
[ROOTCAUSE] heap buffer overflow"
CVE-2022-20371,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] dm_bow_dtr and related functions of dm-bow.c
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-20373,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] st21nfc_loc_set_polaritymode of fc/st21nfc.c
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-20382,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] 
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] kernel stack overflow"
CVE-2022-20393,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] extract3GPPGlobalDescriptions of TextDescriptions.cpp
[VERSION] Android-11 Android-12 Android-12L
[ATTACKER] 
[IMPACT] local information disclosure
[VECTOR] 
[ROOTCAUSE] integer overflow"
CVE-2022-20422,"[WEAKNESS] memory corruption
[PRODUCT] Android
[COMPONENT] emulation_proc_handler of armv8_deprecated.c
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-20447,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] PAN_WriteBuf of pan_api.cc
[VERSION] Android-13
[ATTACKER] 
[IMPACT] remote information disclosure over Bluetooth
[VECTOR] 
[ROOTCAUSE] use after free"
CVE-2022-20461,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] pinReplyNative of com_android_bluetooth_btservice_AdapterService.cpp
[VERSION] Android-10 Android-11 Android-12 Android-12L Android-13
[ATTACKER] 
[IMPACT] local escalation of privilege of BLE
[VECTOR] 
[ROOTCAUSE] type confusion"
CVE-2022-20483,"[WEAKNESS] out of bounds reads
[PRODUCT] Android
[COMPONENT] avrc response parsing in avrc_pars_ct.cc and related files
[VERSION] Android-10 Android-11 Android-12 Android-12L Android-13
[ATTACKER] remote attacker
[IMPACT] remote information disclosure
[VECTOR] 
[ROOTCAUSE] integer overflows"
CVE-2022-20513,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] decrypt_1_2 of CryptoPlugin.cpp
[VERSION] Android-13
[ATTACKER] 
[IMPACT] local information disclosure
[VECTOR] 
[ROOTCAUSE] missing bounds check"
CVE-2022-20516,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] rw_t3t_act_handle_check_ndef_rsp of rw_t3t.cc
[VERSION] Android-13
[ATTACKER] remote attacker
[IMPACT] remote information disclosure
[VECTOR] 
[ROOTCAUSE] integer overflow"
CVE-2022-20542,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] parseParamsBlob of types.cpp
[VERSION] Android-13
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] missing bounds check"
CVE-2022-20552,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] btif_a2dp_sink_command_ready of btif_a2dp_sink.cc
[VERSION] Android-13
[ATTACKER] 
[IMPACT] local information disclosure
[VECTOR] 
[ROOTCAUSE] use after free"
CVE-2022-20554,"[WEAKNESS] OOB read
[PRODUCT] Android
[COMPONENT] removeEventHubDevice of InputDevice.cpp
[VERSION] Android-13
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] use after free"
CVE-2022-20567,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] pppol2tp_create of l2tp_ppp.c
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] race condition"
CVE-2022-20569,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] thermal_cooling_device_stats_update of thermal_sysfs.c
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] improper input validation"
CVE-2022-20574,"[WEAKNESS] out of bounds read
[PRODUCT] Android
[COMPONENT] sec_sysmmu_info of drm_fw.c
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local information disclosure
[VECTOR] 
[ROOTCAUSE] improper input validation"
CVE-2022-20581,"[WEAKNESS] use after free
[PRODUCT] Android
[COMPONENT] Pixel camera driver
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] logic error"
CVE-2022-20600,"[WEAKNESS] out of bounds write
[PRODUCT] Android
[COMPONENT] 
[VERSION] Android kernel
[ATTACKER] 
[IMPACT] local escalation of privilege
[VECTOR] 
[ROOTCAUSE] memory corruption"
CVE-2022-20689,"[WEAKNESS] out-of-bounds read
[PRODUCT] Cisco ATA 190 Series Analog Telephone Adapter
[COMPONENT] Cisco Discovery Protocol functionality
[VERSION] 
[ATTACKER] unauthenticated, adjacent attacker
[IMPACT] Cisco Discovery Protocol memory corruption
[VECTOR] malicious Cisco Discovery Protocol packet
[ROOTCAUSE] missing length validation checks"
CVE-2022-20690,"[WEAKNESS] out-of-bounds read
[PRODUCT] Cisco ATA 190 Series Analog Telephone Adapter
[COMPONENT] Cisco Discovery Protocol functionality
[VERSION] 
[ATTACKER] unauthenticated, adjacent attacker
[IMPACT] Cisco Discovery Protocol memory corruption
[VECTOR] malicious Cisco Discovery Protocol packet
[ROOTCAUSE] missing length validation checks"
CVE-2022-22088,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon
[COMPONENT] Bluetooth HOST
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] command response received from remote
[ROOTCAUSE] buffer overflow while parsing"
CVE-2022-22093,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile
[COMPONENT] hypervisor
[VERSION] 
[ATTACKER] 
[IMPACT] Memory corruption or temporary denial of service
[VECTOR] 
[ROOTCAUSE] improper handling of concurrent operations to attach or detach IRQs from virtual interrupt sources"
CVE-2022-22094,"[WEAKNESS] memory corruption
[PRODUCT] Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile
[COMPONENT] Kernel
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] race condition while getting mapping reference"
CVE-2022-22098,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon Auto
[COMPONENT] multimedia driver
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] untrusted pointer dereference while reading data from socket"
CVE-2022-22100,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon Auto
[COMPONENT] multimedia
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] improper check on received export descriptors"
CVE-2022-22102,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon Auto
[COMPONENT] multimedia
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] incorrect type conversion while adding data"
CVE-2022-22104,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon Auto
[COMPONENT] multimedia
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] improper check on the messages received"
CVE-2022-22106,"[WEAKNESS] Memory corruption
[PRODUCT] Snapdragon Auto
[COMPONENT] multimedia
[VERSION] 
[ATTACKER] 
[IMPACT] 
[VECTOR] 
[ROOTCAUSE] improper length check while copying the data"
CVE-2022-22137,"[WEAKNESS] memory corruption
[PRODUCT] Accusoft ImageGear
[COMPONENT] ioca_mys_rgb_allocate functionality
[VERSION] 19.10
[ATTACKER] 
[IMPACT] arbitrary free
[VECTOR] specially-crafted malformed file
[ROOTCAUSE] "
CVE-2022-22150,"[WEAKNESS] memory corruption
[PRODUCT] Foxit Software's PDF Reader
[COMPONENT] JavaScript engine
[VERSION] 11.1.0.52543
[ATTACKER] 
[IMPACT] arbitrary code execution
[VECTOR] specially-crafted PDF document or malicious site
[ROOTCAUSE] improper handling of exception"
